uid, stage, Scheduling, StagingInput, AgentStagingInputPending, AgentStagingInput, AllocatingPending, Allocating, ExecutingPending, Executing, AgentStagingOutputPending, AgentStagingOutput, PendingOutputStaging, StagingOutput, Done

unit.000000, stage_1, 1502469080.11, 1502469082.18, 1502469082.18, 1502469112.96, 1502469112.97, 1502469115.05, 1502469115.05,1502469117.04, 1502469245.84, 1502469245.89, 1502469245.89, 1502469248.16, 1502469248.26
unit.000001, stage_1, 1502469080.11, 1502469082.59, 1502469082.59, 1502469112.99, 1502469112.99, 1502469115.08, 1502469115.08,1502469117.22, 1502469251.93, 1502469251.93, 1502469251.94, 1502469252.98, 1502469253.08
unit.000002, stage_1, 1502469080.11, 1502469081.56, 1502469081.56, 1502469112.94, 1502469112.94, 1502469115.02, 1502469115.03,1502469116.87, 1502469245.82, 1502469245.86, 1502469245.87, 1502469247.74, 1502469247.85
unit.000003, stage_1, 1502469080.11, 1502469081.97, 1502469081.97, 1502469112.96, 1502469112.96, 1502469115.04, 1502469115.05,1502469117.0, 1502469245.82, 1502469245.87, 1502469245.87, 1502469248.1, 1502469248.2
unit.000004, stage_1, 1502469080.11, 1502469082.37, 1502469082.37, 1502469112.97, 1502469112.97, 1502469115.06, 1502469115.06,1502469117.1, 1502469250.12, 1502469250.13, 1502469250.13, 1502469251.61, 1502469251.71
unit.000005, stage_1, 1502469080.11, 1502469082.57, 1502469082.57, 1502469112.98, 1502469112.99, 1502469115.07, 1502469115.07,1502469117.17, 1502469250.33, 1502469250.33, 1502469250.33, 1502469251.82, 1502469251.92
unit.000006, stage_1, 1502469080.11, 1502469081.76, 1502469081.76, 1502469112.95, 1502469112.96, 1502469115.04, 1502469115.04,1502469116.95, 1502469245.85, 1502469245.91, 1502469245.91, 1502469247.95, 1502469248.05
unit.000007, stage_1, 1502469080.11, 1502469082.38, 1502469082.38, 1502469112.98, 1502469112.98, 1502469115.06, 1502469115.07,1502469117.13, 1502469250.13, 1502469250.14, 1502469250.14, 1502469251.68, 1502469251.78
unit.000008, stage_1, 1502469080.11, 1502469081.76, 1502469081.76, 1502469112.95, 1502469112.95, 1502469115.03, 1502469115.03,1502469116.91, 1502469245.73, 1502469245.74, 1502469245.75, 1502469247.9, 1502469248.0
unit.000009, stage_1, 1502469080.11, 1502469081.35, 1502469081.35, 1502469112.91, 1502469112.91, 1502469114.99, 1502469114.99,1502469116.66, 1502469245.83, 1502469245.88, 1502469245.88, 1502469247.29, 1502469247.39
unit.000010, stage_1, 1502469080.11, 1502469082.17, 1502469082.17, 1502469112.93, 1502469112.94, 1502469115.02, 1502469115.02,1502469116.83, 1502469245.83, 1502469245.88, 1502469245.89, 1502469247.7, 1502469247.8
unit.000011, stage_1, 1502469080.11, 1502469081.36, 1502469081.36, 1502469112.92, 1502469112.92, 1502469115.0, 1502469115.0,1502469116.7, 1502469245.81, 1502469245.84, 1502469245.85, 1502469247.32, 1502469247.43
unit.000012, stage_1, 1502469080.11, 1502469081.15, 1502469081.15, 1502469112.9, 1502469112.9, 1502469114.95, 1502469114.98,1502469116.54, 1502469245.8, 1502469245.81, 1502469245.83, 1502469247.09, 1502469247.19
unit.000013, stage_1, 1502469080.11, 1502469081.55, 1502469081.55, 1502469112.92, 1502469112.92, 1502469115.0, 1502469115.01,1502469116.74, 1502469245.84, 1502469245.9, 1502469245.9, 1502469247.49, 1502469247.59
unit.000014, stage_1, 1502469080.11, 1502469081.16, 1502469081.16, 1502469112.9, 1502469112.91, 1502469114.98, 1502469114.99,1502469116.61, 1502469245.7, 1502469245.74, 1502469245.74, 1502469247.12, 1502469247.22
unit.000015, stage_1, 1502469080.11, 1502469081.96, 1502469081.96, 1502469112.93, 1502469112.93, 1502469115.01, 1502469115.01,1502469116.78, 1502469245.81, 1502469245.85, 1502469245.86, 1502469247.53, 1502469247.64
unit.000016, stage_2, 1502469247.7, 1502469248.27, 1502469248.27, 1502469248.52, 1502469248.54, 1502469248.55, 1502469248.55,1502469248.55, 1502469262.97, 1502469263.0, 1502469263.01, 1502469264.22, 1502469264.33
unit.000017, stage_2, 1502469248.31, 1502469249.58, 1502469249.58, 1502469249.82, 1502469249.82, 1502469249.83, 1502469249.83,1502469249.83, 1502469263.0, 1502469263.02, 1502469263.02, 1502469264.43, 1502469264.53
unit.000018, stage_2, 1502469248.93, 1502469249.41, 1502469249.41, 1502469249.66, 1502469249.66, 1502469249.66, 1502469249.67,1502469249.67, 1502469259.25, 1502469259.26, 1502469259.26, 1502469259.74, 1502469259.85
unit.000019, stage_2, 1502469249.55, 1502469250.71, 1502469250.71, 1502469250.96, 1502469250.97, 1502469250.97, 1502469250.97,1502469250.98, 1502469262.99, 1502469263.01, 1502469263.01, 1502469264.38, 1502469264.48
unit.000020, stage_2, 1502469253.38, 1502469254.2, 1502469254.2, 1502469254.42, 1502469254.45, 1502469254.45, 1502469254.45,1502469254.46, 1502469273.8, 1502469273.83, 1502469273.85, 1502469275.62, 1502469275.72
unit.000021, stage_2, 1502469254.0, 1502469255.34, 1502469255.34, 1502469255.56, 1502469255.57, 1502469255.57, 1502469255.57,1502469255.58, 1502469273.84, 1502469273.86, 1502469273.86, 1502469275.66, 1502469275.76
unit.000022, stage_2, 1502469254.62, 1502469255.51, 1502469255.51, 1502469255.73, 1502469255.73, 1502469255.73, 1502469255.74,1502469255.74, 1502469273.83, 1502469273.85, 1502469273.85, 1502469275.83, 1502469275.93
unit.000023, stage_2, 1502469255.24, 1502469255.71, 1502469255.71, 1502469256.01, 1502469256.02, 1502469256.02, 1502469256.02,1502469256.03, 1502469273.84, 1502469273.86, 1502469273.87, 1502469275.86, 1502469275.96
unit.000024, stage_2, 1502469255.86, 1502469256.65, 1502469256.65, 1502469256.91, 1502469256.91, 1502469256.92, 1502469256.92,1502469256.93, 1502469310.14, 1502469310.15, 1502469310.16, 1502469310.37, 1502469310.47
unit.000025, stage_2, 1502469256.47, 1502469257.02, 1502469257.02, 1502469257.32, 1502469257.32, 1502469257.33, 1502469257.33,1502469257.34, 1502469293.79, 1502469293.79, 1502469293.79, 1502469294.5, 1502469294.6
unit.000026, stage_2, 1502469257.08, 1502469257.96, 1502469257.96, 1502469258.22, 1502469258.22, 1502469258.22, 1502469258.23,1502469258.23, 1502469310.15, 1502469310.17, 1502469310.17, 1502469310.4, 1502469310.5
unit.000027, stage_2, 1502469257.7, 1502469258.16, 1502469258.16, 1502469258.38, 1502469258.39, 1502469258.39, 1502469258.39,1502469258.4, 1502469310.14, 1502469310.16, 1502469310.17, 1502469310.58, 1502469310.68
unit.000028, stage_2, 1502469258.33, 1502469259.43, 1502469259.43, 1502469259.65, 1502469259.65, 1502469259.65, 1502469259.66,1502469259.66, 1502469280.43, 1502469280.44, 1502469280.45, 1502469281.54, 1502469281.64
unit.000029, stage_2, 1502469258.95, 1502469259.47, 1502469259.47, 1502469259.81, 1502469259.81, 1502469259.82, 1502469259.82,1502469259.82, 1502469280.44, 1502469280.46, 1502469280.46, 1502469281.58, 1502469281.69
unit.000030, stage_2, 1502469259.57, 1502469260.73, 1502469260.73, 1502469260.95, 1502469260.96, 1502469260.96, 1502469260.97,1502469260.97, 1502469285.55, 1502469285.56, 1502469285.56, 1502469286.19, 1502469286.3
unit.000031, stage_2, 1502469260.19, 1502469260.77, 1502469260.77, 1502469261.12, 1502469261.12, 1502469261.12, 1502469261.13,1502469261.13, 1502469280.43, 1502469280.45, 1502469280.45, 1502469281.75, 1502469281.85
unit.000032, stage_3, 1502469264.1, 1502469265.35, 1502469265.35, 1502469265.68, 1502469265.7, 1502469265.71, 1502469265.71,1502469265.71, 1502469289.67, 1502469289.68, 1502469289.68, 1502469289.71, 1502469289.81
unit.000033, stage_3, 1502469268.03, 1502469268.71, 1502469268.71, 1502469269.02, 1502469269.04, 1502469269.04, 1502469269.05,1502469269.05, 1502469289.67, 1502469289.69, 1502469289.69, 1502469289.92, 1502469290.02
unit.000034, stage_3, 1502469268.65, 1502469269.97, 1502469269.97, 1502469270.18, 1502469270.19, 1502469270.19, 1502469270.19,1502469270.2, 1502469290.27, 1502469290.28, 1502469290.28, 1502469290.77, 1502469290.87
unit.000035, stage_3, 1502469269.27, 1502469270.01, 1502469270.01, 1502469270.35, 1502469270.35, 1502469270.35, 1502469270.36,1502469270.36, 1502469291.07, 1502469291.08, 1502469291.08, 1502469292.08, 1502469292.19
unit.000036, stage_3, 1502469276.49, 1502469277.89, 1502469277.89, 1502469278.2, 1502469278.23, 1502469278.23, 1502469278.24,1502469278.24, 1502469304.82, 1502469304.85, 1502469304.86, 1502469306.67, 1502469306.77
unit.000037, stage_3, 1502469277.11, 1502469277.94, 1502469277.94, 1502469278.23, 1502469278.24, 1502469278.25, 1502469278.25,1502469278.26, 1502469310.16, 1502469310.18, 1502469310.18, 1502469310.6, 1502469310.7
unit.000038, stage_3, 1502469277.73, 1502469279.2, 1502469279.2, 1502469279.47, 1502469279.47, 1502469279.47, 1502469279.48,1502469279.49, 1502469304.85, 1502469304.86, 1502469304.86, 1502469306.85, 1502469306.95
unit.000039, stage_3, 1502469278.35, 1502469279.24, 1502469279.24, 1502469279.47, 1502469279.48, 1502469279.48, 1502469279.49,1502469279.51, 1502469304.85, 1502469304.87, 1502469304.87, 1502469306.88, 1502469306.98
unit.000040, stage_3, 1502469282.27, 1502469282.72, 1502469282.72, 1502469282.95, 1502469282.98, 1502469282.98, 1502469282.98,1502469282.99, 1502469316.16, 1502469316.17, 1502469316.18, 1502469317.4, 1502469317.5
unit.000041, stage_3, 1502469282.9, 1502469283.86, 1502469283.86, 1502469284.09, 1502469284.1, 1502469284.1, 1502469284.1,1502469284.11, 1502469316.18, 1502469316.2, 1502469316.2, 1502469317.43, 1502469317.54
unit.000042, stage_3, 1502469283.51, 1502469284.03, 1502469284.03, 1502469284.29, 1502469284.29, 1502469284.3, 1502469284.3,1502469284.31, 1502469316.17, 1502469316.19, 1502469316.19, 1502469317.6, 1502469317.7
unit.000043, stage_3, 1502469287.45, 1502469288.48, 1502469288.48, 1502469288.7, 1502469288.72, 1502469288.73, 1502469288.73,1502469288.74, 1502469325.39, 1502469325.42, 1502469325.42, 1502469326.46, 1502469326.56
unit.000048, stage_3, 1502469297.15, 1502469297.89, 1502469297.89, 1502469298.16, 1502469298.17, 1502469298.17, 1502469298.17,1502469298.18, 1502469393.21, 1502469393.23, 1502469393.24, 1502469394.42, 1502469394.52
unit.000052, stage_3, 1502469312.97, 1502469313.75, 1502469313.75, 1502469314.0, 1502469314.02, 1502469314.03, 1502469314.03,1502469314.03, 1502469404.83, 1502469404.83, 1502469404.84, 1502469406.68, 1502469406.78
unit.000053, stage_3, 1502469313.59, 1502469314.86, 1502469314.86, 1502469315.14, 1502469315.14, 1502469315.15, 1502469315.15,1502469315.15, 1502469404.75, 1502469404.78, 1502469404.78, 1502469405.86, 1502469405.96
unit.000054, stage_3, 1502469314.21, 1502469315.05, 1502469315.05, 1502469315.3, 1502469315.31, 1502469315.31, 1502469315.31,1502469315.32, 1502469404.77, 1502469404.8, 1502469404.8, 1502469406.07, 1502469406.17
unit.000044, stage_4, 1502469291.37, 1502469291.97, 1502469291.97, 1502469292.25, 1502469292.25, 1502469292.26, 1502469292.26,1502469292.26, 1502469325.49, 1502469325.5, 1502469325.51, 1502469326.63, 1502469326.73
unit.000045, stage_4, 1502469291.99, 1502469293.09, 1502469293.09, 1502469293.39, 1502469293.39, 1502469293.4, 1502469293.4,1502469293.41, 1502469325.5, 1502469325.51, 1502469325.51, 1502469326.67, 1502469326.77
unit.000046, stage_4, 1502469292.61, 1502469293.28, 1502469293.28, 1502469293.56, 1502469293.56, 1502469293.56, 1502469293.57,1502469293.57, 1502469393.19, 1502469393.22, 1502469393.23, 1502469394.63, 1502469394.73
unit.000047, stage_4, 1502469296.53, 1502469297.7, 1502469297.7, 1502469298.0, 1502469298.02, 1502469298.03, 1502469298.03,1502469298.03, 1502469393.22, 1502469393.24, 1502469393.24, 1502469394.22, 1502469394.32
unit.000049, stage_4, 1502469307.69, 1502469308.94, 1502469308.94, 1502469309.21, 1502469309.24, 1502469309.24, 1502469309.24,1502469309.25, 1502469397.5, 1502469397.53, 1502469397.54, 1502469398.56, 1502469398.66
unit.000050, stage_4, 1502469308.32, 1502469309.13, 1502469309.13, 1502469309.38, 1502469309.38, 1502469309.38, 1502469309.39,1502469309.39, 1502469397.53, 1502469397.54, 1502469397.55, 1502469398.77, 1502469398.87
unit.000051, stage_4, 1502469308.94, 1502469310.24, 1502469310.24, 1502469310.54, 1502469310.54, 1502469310.54, 1502469310.55,1502469310.55, 1502469404.73, 1502469404.76, 1502469404.77, 1502469406.47, 1502469406.58
unit.000055, stage_4, 1502469314.83, 1502469315.25, 1502469315.25, 1502469315.47, 1502469315.47, 1502469315.48, 1502469315.48,1502469315.48, 1502469404.76, 1502469404.79, 1502469404.79, 1502469406.27, 1502469406.37
unit.000056, stage_4, 1502469318.87, 1502469319.47, 1502469319.47, 1502469319.88, 1502469319.9, 1502469319.9, 1502469319.91,1502469319.92, 1502469410.65, 1502469410.66, 1502469410.66, 1502469412.21, 1502469412.31
unit.000057, stage_4, 1502469319.5, 1502469320.78, 1502469320.78, 1502469321.07, 1502469321.07, 1502469321.08, 1502469321.08,1502469321.08, 1502469411.15, 1502469411.17, 1502469411.18, 1502469412.4, 1502469412.5
unit.000058, stage_4, 1502469320.12, 1502469320.98, 1502469320.98, 1502469321.24, 1502469321.24, 1502469321.24, 1502469321.25,1502469321.25, 1502469410.65, 1502469410.67, 1502469410.67, 1502469412.41, 1502469412.51
unit.000060, stage_4, 1502469328.17, 1502469328.91, 1502469328.91, 1502469329.13, 1502469329.13, 1502469329.14, 1502469329.14,1502469329.14, 1502469411.16, 1502469411.18, 1502469411.18, 1502469412.61, 1502469412.71
unit.000064, stage_4, 1502469398.91, 1502469399.72, 1502469399.72, 1502469400.0, 1502469400.0, 1502469400.0, 1502469400.01,1502469400.01, 1502469420.39, 1502469420.41, 1502469420.42, 1502469421.84, 1502469421.94
unit.000067, stage_4, 1502469407.59, 1502469408.04, 1502469408.04, 1502469408.32, 1502469408.35, 1502469408.35, 1502469408.36,1502469408.36, 1502469442.97, 1502469443.0, 1502469443.01, 1502469445.14, 1502469445.24
unit.000068, stage_4, 1502469408.21, 1502469408.96, 1502469408.96, 1502469409.22, 1502469409.22, 1502469409.23, 1502469409.23,1502469409.24, 1502469430.23, 1502469430.23, 1502469430.23, 1502469431.28, 1502469431.38
unit.000069, stage_4, 1502469408.83, 1502469409.35, 1502469409.35, 1502469409.63, 1502469409.63, 1502469409.64, 1502469409.64,1502469409.65, 1502469424.5, 1502469424.51, 1502469424.51, 1502469425.36, 1502469425.46
unit.000059, stage_5, 1502469327.56, 1502469328.71, 1502469328.71, 1502469328.96, 1502469328.99, 1502469328.99, 1502469329.0,1502469329.0, 1502469411.16, 1502469411.19, 1502469411.19, 1502469412.6, 1502469412.71
unit.000061, stage_5, 1502469328.79, 1502469330.02, 1502469330.02, 1502469330.27, 1502469330.27, 1502469330.28, 1502469330.28,1502469330.28, 1502469411.17, 1502469411.2, 1502469411.2, 1502469412.81, 1502469412.91
unit.000062, stage_5, 1502469397.66, 1502469398.6, 1502469398.6, 1502469398.81, 1502469398.82, 1502469398.82, 1502469398.82,1502469398.83, 1502469419.18, 1502469419.19, 1502469419.2, 1502469419.63, 1502469419.73
unit.000063, stage_5, 1502469398.29, 1502469398.81, 1502469398.81, 1502469399.1, 1502469399.1, 1502469399.11, 1502469399.11,1502469399.11, 1502469419.19, 1502469419.2, 1502469419.2, 1502469419.43, 1502469419.53
unit.000065, stage_5, 1502469402.95, 1502469403.43, 1502469403.43, 1502469403.72, 1502469403.75, 1502469403.75, 1502469403.75,1502469403.76, 1502469428.72, 1502469428.72, 1502469428.73, 1502469429.97, 1502469430.07
unit.000066, stage_5, 1502469403.57, 1502469404.34, 1502469404.34, 1502469404.62, 1502469404.62, 1502469404.63, 1502469404.63,1502469404.63, 1502469422.7, 1502469422.7, 1502469422.7, 1502469424.25, 1502469424.35
unit.000070, stage_5, 1502469409.46, 1502469410.27, 1502469410.27, 1502469410.53, 1502469410.54, 1502469410.54, 1502469410.54,1502469410.55, 1502469430.02, 1502469430.03, 1502469430.03, 1502469431.08, 1502469431.18
unit.000071, stage_5, 1502469410.08, 1502469410.66, 1502469410.66, 1502469410.94, 1502469410.95, 1502469410.95, 1502469410.96,1502469410.96, 1502469430.03, 1502469430.04, 1502469430.04, 1502469431.27, 1502469431.37
unit.000072, stage_5, 1502469414.12, 1502469414.88, 1502469414.88, 1502469415.14, 1502469415.17, 1502469415.17, 1502469415.18,1502469415.18, 1502469443.01, 1502469443.03, 1502469443.03, 1502469444.71, 1502469444.81
unit.000073, stage_5, 1502469414.73, 1502469415.28, 1502469415.28, 1502469415.55, 1502469415.56, 1502469415.56, 1502469415.57,1502469415.57, 1502469443.0, 1502469443.02, 1502469443.02, 1502469444.72, 1502469444.83
unit.000075, stage_5, 1502469415.97, 1502469416.4, 1502469416.4, 1502469416.62, 1502469416.62, 1502469416.62, 1502469416.63,1502469416.63, 1502469452.41, 1502469452.42, 1502469452.42, 1502469453.27, 1502469453.37
unit.000077, stage_5, 1502469417.21, 1502469417.71, 1502469417.71, 1502469418.01, 1502469418.01, 1502469418.02, 1502469418.03,1502469418.05, 1502469443.0, 1502469443.02, 1502469443.03, 1502469444.93, 1502469445.03
unit.000081, stage_5, 1502469426.49, 1502469426.96, 1502469426.96, 1502469427.22, 1502469427.22, 1502469427.23, 1502469427.24,1502469427.24, 1502469444.48, 1502469444.48, 1502469444.49, 1502469445.11, 1502469445.21
unit.000082, stage_5, 1502469430.52, 1502469431.55, 1502469431.55, 1502469431.78, 1502469431.8, 1502469431.81, 1502469431.81,1502469431.82, 1502469452.41, 1502469452.42, 1502469452.43, 1502469453.47, 1502469453.58
unit.000084, stage_5, 1502469435.17, 1502469436.17, 1502469436.17, 1502469436.47, 1502469436.49, 1502469436.5, 1502469436.51,1502469436.52, 1502469466.15, 1502469466.18, 1502469466.19, 1502469468.02, 1502469468.13
unit.000088, stage_5, 1502469448.09, 1502469448.71, 1502469448.71, 1502469448.95, 1502469448.95, 1502469448.95, 1502469448.96,1502469448.96, 1502469473.48, 1502469473.49, 1502469473.5, 1502469475.05, 1502469475.16
unit.000074, stage_6, 1502469415.35, 1502469416.19, 1502469416.19, 1502469416.45, 1502469416.46, 1502469416.46, 1502469416.46,1502469416.47, 1502469463.34, 1502469463.44, 1502469463.44, 1502469464.69, 1502469464.8
unit.000076, stage_6, 1502469416.59, 1502469417.69, 1502469417.69, 1502469418.0, 1502469418.0, 1502469418.01, 1502469418.02,1502469418.03, 1502469443.57, 1502469443.58, 1502469443.59, 1502469444.91, 1502469445.01
unit.000078, stage_6, 1502469421.22, 1502469422.31, 1502469422.31, 1502469422.59, 1502469422.61, 1502469422.62, 1502469422.63,1502469422.63, 1502469443.58, 1502469443.59, 1502469443.59, 1502469445.33, 1502469445.44
unit.000079, stage_6, 1502469421.84, 1502469422.34, 1502469422.34, 1502469422.62, 1502469422.62, 1502469422.63, 1502469422.64,1502469422.64, 1502469450.0, 1502469450.01, 1502469450.01, 1502469451.26, 1502469451.36
unit.000080, stage_6, 1502469425.87, 1502469426.93, 1502469426.93, 1502469427.19, 1502469427.21, 1502469427.22, 1502469427.23,1502469427.23, 1502469450.0, 1502469450.02, 1502469450.02, 1502469451.05, 1502469451.15
unit.000083, stage_6, 1502469431.14, 1502469431.57, 1502469431.57, 1502469431.8, 1502469431.81, 1502469431.82, 1502469431.83,1502469431.83, 1502469451.3, 1502469451.31, 1502469451.31, 1502469451.96, 1502469452.06
unit.000085, stage_6, 1502469435.78, 1502469436.19, 1502469436.19, 1502469436.5, 1502469436.5, 1502469436.51, 1502469436.51,1502469436.52, 1502469466.18, 1502469466.2, 1502469466.2, 1502469468.21, 1502469468.31
unit.000086, stage_6, 1502469436.39, 1502469437.48, 1502469437.48, 1502469437.73, 1502469437.73, 1502469437.74, 1502469437.74,1502469437.74, 1502469466.18, 1502469466.19, 1502469466.19, 1502469468.23, 1502469468.33
unit.000087, stage_6, 1502469447.47, 1502469448.54, 1502469448.54, 1502469448.78, 1502469448.81, 1502469448.81, 1502469448.81,1502469448.82, 1502469473.48, 1502469473.48, 1502469473.49, 1502469475.04, 1502469475.14
unit.000091, stage_6, 1502469449.95, 1502469451.17, 1502469451.17, 1502469451.43, 1502469451.43, 1502469451.44, 1502469451.44,1502469451.45, 1502469507.28, 1502469507.29, 1502469507.3, 1502469508.75, 1502469508.85
unit.000092, stage_6, 1502469450.57, 1502469451.33, 1502469451.33, 1502469451.6, 1502469451.6, 1502469451.6, 1502469451.61,1502469451.61, 1502469506.8, 1502469506.78, 1502469506.83, 1502469508.77, 1502469508.88
unit.000093, stage_6, 1502469451.18, 1502469452.48, 1502469452.48, 1502469452.74, 1502469452.74, 1502469452.75, 1502469452.75,1502469452.75, 1502469490.73, 1502469490.76, 1502469490.76, 1502469492.02, 1502469492.12
unit.000095, stage_6, 1502469455.94, 1502469457.09, 1502469457.09, 1502469457.34, 1502469457.34, 1502469457.34, 1502469457.35,1502469457.35, 1502469506.81, 1502469506.84, 1502469506.84, 1502469508.95, 1502469509.06
unit.000098, stage_6, 1502469457.79, 1502469458.56, 1502469458.56, 1502469458.81, 1502469458.81, 1502469458.81, 1502469458.82,1502469458.82, 1502469507.29, 1502469507.3, 1502469507.32, 1502469508.98, 1502469509.09
unit.000102, stage_6, 1502469470.79, 1502469472.21, 1502469472.21, 1502469472.47, 1502469472.47, 1502469472.47, 1502469472.48,1502469472.48, 1502469517.43, 1502469517.44, 1502469517.45, 1502469519.52, 1502469519.63
unit.000104, stage_6, 1502469479.27, 1502469480.13, 1502469480.13, 1502469480.38, 1502469480.38, 1502469480.39, 1502469480.39,1502469480.4, 1502469517.71, 1502469517.71, 1502469517.72, 1502469519.71, 1502469519.82
unit.000089, stage_7, 1502469448.71, 1502469449.86, 1502469449.86, 1502469450.09, 1502469450.1, 1502469450.1, 1502469450.1,1502469450.11, 1502469481.0, 1502469481.01, 1502469481.01, 1502469481.86, 1502469481.97
unit.000090, stage_7, 1502469449.33, 1502469450.01, 1502469450.01, 1502469450.26, 1502469450.26, 1502469450.27, 1502469450.27,1502469450.27, 1502469481.01, 1502469481.02, 1502469481.02, 1502469481.87, 1502469481.97
unit.000094, stage_7, 1502469455.32, 1502469455.95, 1502469455.95, 1502469456.2, 1502469456.22, 1502469456.23, 1502469456.23,1502469456.23, 1502469506.82, 1502469506.86, 1502469506.87, 1502469509.37, 1502469509.47
unit.000096, stage_7, 1502469456.55, 1502469457.25, 1502469457.25, 1502469457.5, 1502469457.51, 1502469457.51, 1502469457.51,1502469457.52, 1502469506.83, 1502469506.88, 1502469506.89, 1502469509.39, 1502469509.49
unit.000097, stage_7, 1502469457.17, 1502469458.4, 1502469458.4, 1502469458.64, 1502469458.65, 1502469458.65, 1502469458.65,1502469458.66, 1502469490.76, 1502469490.77, 1502469490.77, 1502469492.0, 1502469492.1
unit.000099, stage_7, 1502469465.42, 1502469466.32, 1502469466.32, 1502469466.62, 1502469466.62, 1502469466.62, 1502469466.63,1502469466.67, 1502469506.81, 1502469506.85, 1502469506.86, 1502469509.16, 1502469509.26
unit.000100, stage_7, 1502469469.55, 1502469470.9, 1502469470.9, 1502469471.2, 1502469471.23, 1502469471.24, 1502469471.24,1502469471.25, 1502469506.82, 1502469506.87, 1502469506.88, 1502469509.18, 1502469509.29
unit.000101, stage_7, 1502469470.17, 1502469470.95, 1502469470.95, 1502469471.23, 1502469471.24, 1502469471.25, 1502469471.25,1502469471.26, 1502469517.41, 1502469517.44, 1502469517.44, 1502469519.51, 1502469519.61
unit.000103, stage_7, 1502469478.66, 1502469480.0, 1502469480.0, 1502469480.21, 1502469480.24, 1502469480.24, 1502469480.24,1502469480.25, 1502469519.72, 1502469519.74, 1502469519.75, 1502469520.83, 1502469520.93
unit.000105, stage_7, 1502469494.59, 1502469495.65, 1502469495.65, 1502469495.86, 1502469495.89, 1502469495.89, 1502469495.9,1502469495.9, 1502469521.32, 1502469521.33, 1502469521.33, 1502469522.13, 1502469522.24
unit.000106, stage_7, 1502469509.8, 1502469510.21, 1502469510.21, 1502469510.47, 1502469510.5, 1502469510.5, 1502469510.5,1502469510.51, 1502469522.93, 1502469522.93, 1502469522.94, 1502469524.54, 1502469524.64
unit.000107, stage_7, 1502469510.4, 1502469511.22, 1502469511.22, 1502469511.58, 1502469511.58, 1502469511.58, 1502469511.59,1502469511.62, 1502469522.93, 1502469522.94, 1502469522.95, 1502469524.55, 1502469524.65
unit.000108, stage_7, 1502469511.13, 1502469512.53, 1502469512.53, 1502469512.78, 1502469512.78, 1502469512.78, 1502469512.79,1502469512.79, 1502469523.33, 1502469523.33, 1502469523.34, 1502469524.34, 1502469524.45
unit.000109, stage_7, 1502469511.85, 1502469512.62, 1502469512.62, 1502469512.94, 1502469512.95, 1502469512.95, 1502469512.95,1502469512.96, 1502469528.34, 1502469528.37, 1502469528.37, 1502469530.27, 1502469530.37
unit.000110, stage_7, 1502469520.0, 1502469520.46, 1502469520.46, 1502469520.69, 1502469520.7, 1502469520.7, 1502469520.7,1502469520.71, 1502469547.18, 1502469547.2, 1502469547.21, 1502469549.04, 1502469549.14
unit.000111, stage_7, 1502469520.72, 1502469521.65, 1502469521.65, 1502469521.86, 1502469521.86, 1502469521.87, 1502469521.87,1502469521.87, 1502469558.79, 1502469558.82, 1502469558.82, 1502469560.26, 1502469560.37
